board,subject,grade,chapter,concept,skill,prereq_concepts_L1_same_chapter,prereq_skills_L1_same_chapter,prereq_concepts_L2_cross_chapter,prereq_skills_L2_cross_chapter,prereq_concepts_L3_prior_grade,prereq_skills_L3_prior_grade
CBSE,Maths,Grade 8,Chapter10_Exponents_And_Powers,Introduction to Exponents and Powers,Define exponent and power,[],[],[],[],"[{""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Introduction to exponents and powers"", ""reason"": ""G8 introduction reviews and extends the basic exponent/power notation already established in Grade 7.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Meaning of base and exponent"", ""reason"": ""Understanding the terms base and exponent is required before extending the concept to negative exponents in G8.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Writing products of powers with different bases"", ""reason"": ""Derived from skill prerequisite: 'Express a product containing repeated factors in exponential form' (in Grade 7/Chapter11_Exponents_And_Powers) is a prerequisite of a skill under this concept.""}]","[{""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""skill"": ""Describe exponential form of numbers and express numbers in exponential notation"", ""reason"": ""Defining exponent and power in G8 builds on the exponential notation already taught in G7.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""skill"": ""Identify base and exponent for a given number in exponential form"", ""reason"": ""Precisely identifying base and exponent is a prerequisite skill for formally defining these terms.""}]"
CBSE,Maths,Grade 8,Chapter10_Exponents_And_Powers,Introduction to Exponents and Powers,Write repeated multiplication using exponents,[],"[""Define exponent and power""]",[],[],"[{""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Introduction to exponents and powers"", ""reason"": ""G8 introduction reviews and extends the basic exponent/power notation already established in Grade 7.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Meaning of base and exponent"", ""reason"": ""Understanding the terms base and exponent is required before extending the concept to negative exponents in G8.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Writing products of powers with different bases"", ""reason"": ""Derived from skill prerequisite: 'Express a product containing repeated factors in exponential form' (in Grade 7/Chapter11_Exponents_And_Powers) is a prerequisite of a skill under this concept.""}]","[{""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""skill"": ""Express a product containing repeated factors in exponential form"", ""reason"": ""This is the exact same conversion skill taught in G7 that G8 assumes mastery of before extending to negative exponents.""}]"
CBSE,Maths,Grade 8,Chapter10_Exponents_And_Powers,Introduction to Exponents and Powers,Determine the exponent value that satisfies an exponential equation,[],"[""Write repeated multiplication using exponents""]",[],[],"[{""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Introduction to exponents and powers"", ""reason"": ""G8 introduction reviews and extends the basic exponent/power notation already established in Grade 7.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Meaning of base and exponent"", ""reason"": ""Understanding the terms base and exponent is required before extending the concept to negative exponents in G8.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Writing products of powers with different bases"", ""reason"": ""Derived from skill prerequisite: 'Express a product containing repeated factors in exponential form' (in Grade 7/Chapter11_Exponents_And_Powers) is a prerequisite of a skill under this concept.""}]",[]
CBSE,Maths,Grade 8,Chapter10_Exponents_And_Powers,Powers with Negative Exponents and Multiplicative Inverse,Simplify powers with negative exponents,"[""Introduction to Exponents and Powers""]","[""Write repeated multiplication using exponents"", ""Explain the inverse interpretation of a negative exponent""]","[{""chapter"": ""Chapter1_Rational_Numbers"", ""concept"": ""Introduction to Rational Numbers"", ""reason"": ""Derived from skill prerequisite: 'Define the additive and multiplicative inverse of rational numbers' (in Chapter1_Rational_Numbers) is a prerequisite of a skill under this concept.""}]",[],"[{""grade"": ""Grade 7"", ""chapter"": ""Chapter8_Rational_Numbers"", ""concept"": ""Reciprocal of a rational number"", ""reason"": ""Defining a negative exponent as the multiplicative inverse of the corresponding positive power requires prior understanding of reciprocals of rational numbers.""}]","[{""grade"": ""Grade 7"", ""chapter"": ""Chapter8_Rational_Numbers"", ""skill"": ""Find the reciprocal of a non-zero rational number."", ""reason"": ""Simplifying a negative exponent requires taking the reciprocal of the base raised to the positive exponent.""}]"
CBSE,Maths,Grade 8,Chapter10_Exponents_And_Powers,Powers with Negative Exponents and Multiplicative Inverse,Explain the inverse interpretation of a negative exponent,"[""Introduction to Exponents and Powers""]",[],"[{""chapter"": ""Chapter1_Rational_Numbers"", ""concept"": ""Introduction to Rational Numbers"", ""reason"": ""Derived from skill prerequisite: 'Define the additive and multiplicative inverse of rational numbers' (in Chapter1_Rational_Numbers) is a prerequisite of a skill under this concept.""}]","[{""chapter"": ""Chapter1_Rational_Numbers"", ""skill"": ""Define the additive and multiplicative inverse of rational numbers"", ""reason"": ""Interpreting a negative exponent as producing the reciprocal relies on the prior concept of a number's multiplicative inverse.""}]","[{""grade"": ""Grade 7"", ""chapter"": ""Chapter8_Rational_Numbers"", ""concept"": ""Reciprocal of a rational number"", ""reason"": ""Defining a negative exponent as the multiplicative inverse of the corresponding positive power requires prior understanding of reciprocals of rational numbers.""}]","[{""grade"": ""Grade 7"", ""chapter"": ""Chapter8_Rational_Numbers"", ""skill"": ""Find the reciprocal of a non-zero rational number."", ""reason"": ""Explaining why a negative exponent equals an inverse depends on the prior concept of reciprocal.""}]"
CBSE,Maths,Grade 8,Chapter10_Exponents_And_Powers,Powers with Negative Exponents and Multiplicative Inverse,Determine the multiplicative inverse of a given power with a negative exponent,"[""Introduction to Exponents and Powers""]","[""Explain the inverse interpretation of a negative exponent""]","[{""chapter"": ""Chapter1_Rational_Numbers"", ""concept"": ""Introduction to Rational Numbers"", ""reason"": ""Derived from skill prerequisite: 'Define the additive and multiplicative inverse of rational numbers' (in Chapter1_Rational_Numbers) is a prerequisite of a skill under this concept.""}]","[{""chapter"": ""Chapter1_Rational_Numbers"", ""skill"": ""Define the additive and multiplicative inverse of rational numbers"", ""reason"": ""Finding the multiplicative inverse of a power with a negative exponent requires already knowing what a multiplicative inverse is and how it is defined for numbers.""}]","[{""grade"": ""Grade 7"", ""chapter"": ""Chapter8_Rational_Numbers"", ""concept"": ""Reciprocal of a rational number"", ""reason"": ""Defining a negative exponent as the multiplicative inverse of the corresponding positive power requires prior understanding of reciprocals of rational numbers.""}]","[{""grade"": ""Grade 7"", ""chapter"": ""Chapter8_Rational_Numbers"", ""skill"": ""Find the reciprocal of a non-zero rational number."", ""reason"": ""Finding the multiplicative inverse of a power requires the general reciprocal skill for rational numbers.""}]"
CBSE,Maths,Grade 8,Chapter10_Exponents_And_Powers,Powers with Negative Exponents and Multiplicative Inverse,Apply the multiplicative inverse relation to simplify expressions involving negative exponents,"[""Introduction to Exponents and Powers""]","[""Simplify powers with negative exponents"", ""Determine the multiplicative inverse of a given power with a negative exponent""]","[{""chapter"": ""Chapter1_Rational_Numbers"", ""concept"": ""Introduction to Rational Numbers"", ""reason"": ""Derived from skill prerequisite: 'Define the additive and multiplicative inverse of rational numbers' (in Chapter1_Rational_Numbers) is a prerequisite of a skill under this concept.""}]","[{""chapter"": ""Chapter1_Rational_Numbers"", ""skill"": ""Define the additive and multiplicative inverse of rational numbers"", ""reason"": ""Simplifying negative-exponent expressions using the multiplicative inverse relation requires understanding what a multiplicative inverse is before applying it.""}]","[{""grade"": ""Grade 7"", ""chapter"": ""Chapter8_Rational_Numbers"", ""concept"": ""Reciprocal of a rational number"", ""reason"": ""Defining a negative exponent as the multiplicative inverse of the corresponding positive power requires prior understanding of reciprocals of rational numbers.""}]","[{""grade"": ""Grade 7"", ""chapter"": ""Chapter8_Rational_Numbers"", ""skill"": ""Find the reciprocal of a non-zero rational number."", ""reason"": ""Applying the inverse relation to simplify negative-exponent expressions builds on the reciprocal skill for rational numbers.""}]"
CBSE,Maths,Grade 8,Chapter10_Exponents_And_Powers,Laws of Exponents,Apply the first law of exponents and principles of negative exponents to derive the rest of the laws of exponents,"[""Introduction to Exponents and Powers"", ""Powers with Negative Exponents and Multiplicative Inverse""]","[""Simplify powers with negative exponents""]",[],[],"[{""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Laws of exponents"", ""reason"": ""G8 extends the same set of laws, already learned for positive exponents, to negative and integral exponents.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Multiplying powers with the same base"", ""reason"": ""This specific law (am x an = am+n) is the 'first law' G8 uses to derive all other laws with negative exponents.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Dividing powers with the same base"", ""reason"": ""The division law for the same base learned in G7 is directly extended to negative exponents in G8.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Taking power of a power"", ""reason"": ""The power-of-a-power rule learned earlier is reused when simplifying expressions with negative integral exponents.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Zero exponent"", ""reason"": ""Understanding a0=1 from G7 is required before extending the exponent system to include negative exponents.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Multiplying powers with the same exponents"", ""reason"": ""This law for combining different bases with a common exponent is one of the rules generalised to negative exponents in G8.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Dividing powers with the same exponents"", ""reason"": ""This division rule for a common exponent is one of the laws generalised to negative exponents in G8.""}]","[{""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""skill"": ""Calculate the result of multiplying powers with the same base using exponent laws"", ""reason"": ""This is literally the 'first law' (am x an = am+n) that G8 uses as the starting point to derive the remaining laws for negative exponents.""}]"
CBSE,Maths,Grade 8,Chapter10_Exponents_And_Powers,Laws of Exponents,Apply laws of exponents to simplify a given expression,"[""Introduction to Exponents and Powers"", ""Powers with Negative Exponents and Multiplicative Inverse""]","[""Apply the first law of exponents and principles of negative exponents to derive the rest of the laws of exponents""]",[],[],"[{""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Laws of exponents"", ""reason"": ""G8 extends the same set of laws, already learned for positive exponents, to negative and integral exponents.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Multiplying powers with the same base"", ""reason"": ""This specific law (am x an = am+n) is the 'first law' G8 uses to derive all other laws with negative exponents.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Dividing powers with the same base"", ""reason"": ""The division law for the same base learned in G7 is directly extended to negative exponents in G8.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Taking power of a power"", ""reason"": ""The power-of-a-power rule learned earlier is reused when simplifying expressions with negative integral exponents.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Zero exponent"", ""reason"": ""Understanding a0=1 from G7 is required before extending the exponent system to include negative exponents.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Multiplying powers with the same exponents"", ""reason"": ""This law for combining different bases with a common exponent is one of the rules generalised to negative exponents in G8.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Dividing powers with the same exponents"", ""reason"": ""This division rule for a common exponent is one of the laws generalised to negative exponents in G8.""}]","[{""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""skill"": ""Apply the laws of exponents to simplify a given expression"", ""reason"": ""G8 extends this exact simplification skill, previously limited to positive exponents, to expressions with negative and integral exponents.""}]"
CBSE,Maths,Grade 8,Chapter10_Exponents_And_Powers,Laws of Exponents,Solve problems with integral exponents using laws of exponents,"[""Introduction to Exponents and Powers"", ""Powers with Negative Exponents and Multiplicative Inverse""]","[""Apply laws of exponents to simplify a given expression""]",[],[],"[{""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Laws of exponents"", ""reason"": ""G8 extends the same set of laws, already learned for positive exponents, to negative and integral exponents.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Multiplying powers with the same base"", ""reason"": ""This specific law (am x an = am+n) is the 'first law' G8 uses to derive all other laws with negative exponents.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Dividing powers with the same base"", ""reason"": ""The division law for the same base learned in G7 is directly extended to negative exponents in G8.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Taking power of a power"", ""reason"": ""The power-of-a-power rule learned earlier is reused when simplifying expressions with negative integral exponents.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Zero exponent"", ""reason"": ""Understanding a0=1 from G7 is required before extending the exponent system to include negative exponents.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Multiplying powers with the same exponents"", ""reason"": ""This law for combining different bases with a common exponent is one of the rules generalised to negative exponents in G8.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""concept"": ""Dividing powers with the same exponents"", ""reason"": ""This division rule for a common exponent is one of the laws generalised to negative exponents in G8.""}]","[{""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""skill"": ""Calculate the result of dividing powers with the same base using exponent laws"", ""reason"": ""Solving with integral exponents in G8 relies on the division-of-powers law first mastered with positive exponents in G7.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""skill"": ""Evaluate a power of a power using the product of exponents"", ""reason"": ""The power-of-a-power rule is directly reused when solving problems with integral, including negative, exponents.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter11_Exponents_And_Powers"", ""skill"": ""State the value of any non-zero number raised to the power 0"", ""reason"": ""Understanding the zero-exponent rule from G7 is necessary before solving general integral-exponent problems in G8.""}]"
