board,subject,grade,chapter,concept,skill,prereq_concepts_L1_same_chapter,prereq_skills_L1_same_chapter,prereq_concepts_L2_cross_chapter,prereq_skills_L2_cross_chapter,prereq_concepts_L3_prior_grade,prereq_skills_L3_prior_grade
CBSE,Maths,Grade 8,Chapter7_Comparing_Quantities,Ratios and their comparison,Calculate the ratio of two given quantities,[],[],[],[],[],[]
CBSE,Maths,Grade 8,Chapter7_Comparing_Quantities,Ratios and their comparison,Compare two ratios and determine which is greater,[],"[""Calculate the ratio of two given quantities""]",[],[],[],[]
CBSE,Maths,Grade 8,Chapter7_Comparing_Quantities,Percentages and conversion between ratios and percentages,Convert ratios to percentages and percentages to ratios,"[""Ratios and their comparison""]","[""Calculate the ratio of two given quantities""]",[],[],"[{""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Meaning of percentage"", ""reason"": ""Students must already understand what a percentage represents before learning to convert between ratios and percentages in Grade 8.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Ratios to percents"", ""reason"": ""This introduces the specific technique of expressing a ratio as a percentage, which the Grade 8 chapter directly extends.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Converting percentages to fractions or decimals"", ""reason"": ""Converting a percentage back into a fraction is the same underlying technique needed to express a percentage as a ratio.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Percentages when total is not hundred"", ""reason"": ""Derived from skill prerequisite: 'Calculate the percentage of a quantity when the total is not 100' (in Grade 7/Chapter7_Comparing_Quantities) is a prerequisite of a skill under this concept.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Increase or decrease as percent"", ""reason"": ""Derived from skill prerequisite: 'Calculate the percentage increase or decrease in a quantity' (in Grade 7/Chapter7_Comparing_Quantities) is a prerequisite of a skill under this concept.""}]","[{""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""skill"": ""Convert a ratio into a percentage"", ""reason"": ""This is the exact one-directional technique that Grade 8 extends into a two-way conversion between ratios and percentages.""}]"
CBSE,Maths,Grade 8,Chapter7_Comparing_Quantities,Percentages and conversion between ratios and percentages,Calculate the percentage of a quantity relative to a total,"[""Ratios and their comparison""]","[""Convert ratios to percentages and percentages to ratios""]",[],[],"[{""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Meaning of percentage"", ""reason"": ""Students must already understand what a percentage represents before learning to convert between ratios and percentages in Grade 8.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Ratios to percents"", ""reason"": ""This introduces the specific technique of expressing a ratio as a percentage, which the Grade 8 chapter directly extends.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Converting percentages to fractions or decimals"", ""reason"": ""Converting a percentage back into a fraction is the same underlying technique needed to express a percentage as a ratio.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Percentages when total is not hundred"", ""reason"": ""Derived from skill prerequisite: 'Calculate the percentage of a quantity when the total is not 100' (in Grade 7/Chapter7_Comparing_Quantities) is a prerequisite of a skill under this concept.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Increase or decrease as percent"", ""reason"": ""Derived from skill prerequisite: 'Calculate the percentage increase or decrease in a quantity' (in Grade 7/Chapter7_Comparing_Quantities) is a prerequisite of a skill under this concept.""}]","[{""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""skill"": ""Calculate the percentage of a quantity when the total is not 100"", ""reason"": ""This is the identical computational procedure of finding a percentage relative to a given total, already introduced in Grade 7.""}]"
CBSE,Maths,Grade 8,Chapter7_Comparing_Quantities,Percentages and conversion between ratios and percentages,Solve problems involving percentage increase and decrease,"[""Ratios and their comparison""]","[""Calculate the percentage of a quantity relative to a total""]",[],[],"[{""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Meaning of percentage"", ""reason"": ""Students must already understand what a percentage represents before learning to convert between ratios and percentages in Grade 8.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Ratios to percents"", ""reason"": ""This introduces the specific technique of expressing a ratio as a percentage, which the Grade 8 chapter directly extends.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Converting percentages to fractions or decimals"", ""reason"": ""Converting a percentage back into a fraction is the same underlying technique needed to express a percentage as a ratio.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Percentages when total is not hundred"", ""reason"": ""Derived from skill prerequisite: 'Calculate the percentage of a quantity when the total is not 100' (in Grade 7/Chapter7_Comparing_Quantities) is a prerequisite of a skill under this concept.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Increase or decrease as percent"", ""reason"": ""Derived from skill prerequisite: 'Calculate the percentage increase or decrease in a quantity' (in Grade 7/Chapter7_Comparing_Quantities) is a prerequisite of a skill under this concept.""}]","[{""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""skill"": ""Calculate the percentage increase or decrease in a quantity"", ""reason"": ""Grade 8 problems on increase/decrease directly build on this earlier skill of computing percentage change.""}]"
CBSE,Maths,Grade 8,Chapter7_Comparing_Quantities,Estimation of percentages,Estimate discount amounts using approximation methods,"[""Percentages and conversion between ratios and percentages""]","[""Solve problems involving percentage increase and decrease""]",[],[],"[{""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Estimation of percentages of shaded areas"", ""reason"": ""This chapter first develops the approximation technique for judging percentages that Grade 8 reuses for discount and rate estimation.""}]","[{""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""skill"": ""Estimate the approximate area represented by a given percentage of a figure"", ""reason"": ""This earlier skill establishes the approximation strategy for percentage-based quantities that is reused to estimate discounts.""}]"
CBSE,Maths,Grade 8,Chapter7_Comparing_Quantities,Estimation of percentages,Apply estimation techniques to verify the reasonableness of a calculated percentage,"[""Percentages and conversion between ratios and percentages""]","[""Estimate discount amounts using approximation methods""]",[],[],"[{""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Estimation of percentages of shaded areas"", ""reason"": ""This chapter first develops the approximation technique for judging percentages that Grade 8 reuses for discount and rate estimation.""}]",[]
CBSE,Maths,Grade 8,Chapter7_Comparing_Quantities,Discount and Marked Price,Calculate discount and discount percentage given marked price and sale price,"[""Percentages and conversion between ratios and percentages""]","[""Solve problems involving percentage increase and decrease""]",[],[],"[{""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Prices related to an item: cost price and selling price"", ""reason"": ""The discount and marked price framework extends the earlier cost price/selling price framework used for profit and loss.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Profit or loss as a percentage"", ""reason"": ""Derived from skill prerequisite: 'Calculate the cost price or selling price given the profit or loss percentage' (in Grade 7/Chapter7_Comparing_Quantities) is a prerequisite of a skill under this concept.""}]","[{""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""skill"": ""Calculate profit or loss in a transaction"", ""reason"": ""Discount calculation uses the same subtract-and-express-as-percentage-of-a-base-value method already learned for profit or loss.""}]"
CBSE,Maths,Grade 8,Chapter7_Comparing_Quantities,Discount and Marked Price,Calculate sale price when marked price and discount percentage are given,"[""Percentages and conversion between ratios and percentages""]","[""Calculate discount and discount percentage given marked price and sale price""]",[],[],"[{""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Prices related to an item: cost price and selling price"", ""reason"": ""The discount and marked price framework extends the earlier cost price/selling price framework used for profit and loss.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Profit or loss as a percentage"", ""reason"": ""Derived from skill prerequisite: 'Calculate the cost price or selling price given the profit or loss percentage' (in Grade 7/Chapter7_Comparing_Quantities) is a prerequisite of a skill under this concept.""}]","[{""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""skill"": ""Calculate the cost price or selling price given the profit or loss percentage"", ""reason"": ""Deriving sale price from marked price and a percentage uses the same reverse-percentage algebraic method learned for finding cost/selling price.""}]"
CBSE,Maths,Grade 8,Chapter7_Comparing_Quantities,Discount and Marked Price,Calculate marked price when sale price and discount percentage are given,"[""Percentages and conversion between ratios and percentages""]","[""Calculate sale price when marked price and discount percentage are given""]",[],[],"[{""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Prices related to an item: cost price and selling price"", ""reason"": ""The discount and marked price framework extends the earlier cost price/selling price framework used for profit and loss.""}, {""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""concept"": ""Profit or loss as a percentage"", ""reason"": ""Derived from skill prerequisite: 'Calculate the cost price or selling price given the profit or loss percentage' (in Grade 7/Chapter7_Comparing_Quantities) is a prerequisite of a skill under this concept.""}]","[{""grade"": ""Grade 7"", ""chapter"": ""Chapter7_Comparing_Quantities"", ""skill"": ""Calculate the cost price or selling price given the profit or loss percentage"", ""reason"": ""Finding marked price from sale price and discount percentage relies on the same reverse-percentage technique used to find cost/selling price.""}]"
