board,subject,grade,chapter,concept,skill,prereq_concepts_L1_same_chapter,prereq_skills_L1_same_chapter,prereq_concepts_L2_cross_chapter,prereq_skills_L2_cross_chapter,prereq_concepts_L3_prior_grade,prereq_skills_L3_prior_grade
CBSE,Maths,Grade 2,Chapter2_Shapes_Around_Us,Identifying and naming 3D shapes,"Identify and name basic 3D shapes (cuboid, cylinder, cone, sphere) by observing and describing their physical features",[],[],[],[],"[{""grade"": ""Grade 1"", ""chapter"": ""Chapter 2"", ""concept"": ""3D shapes: spherical (round), cylindrical, conical, cuboid"", ""reason"": ""Students must already recognize and name these basic solid shape categories before they can identify and name them formally in the target chapter.""}, {""grade"": ""Grade 1"", ""chapter"": ""Chapter 2"", ""concept"": ""Identifying and matching similar shapes"", ""reason"": ""Derived from skill prerequisite: 'Classify objects by shape similarity to a ball, cap, glass, or matchbox' (in Grade 1/Chapter 2) is a prerequisite of a skill under this concept.""}]","[{""grade"": ""Grade 1"", ""chapter"": ""Chapter 2"", ""skill"": ""Classify objects by shape similarity to a ball, cap, glass, or matchbox"", ""reason"": ""Associating everyday objects with basic shape categories like ball, cap, glass, and matchbox is the groundwork for formally naming the corresponding solid shapes.""}]"
CBSE,Maths,Grade 2,Chapter2_Shapes_Around_Us,Identifying and naming 3D shapes,Distinguish between different 3D shapes by describing their observable physical features,[],"[""Identify and name basic 3D shapes (cuboid, cylinder, cone, sphere) by observing and describing their physical features""]",[],[],"[{""grade"": ""Grade 1"", ""chapter"": ""Chapter 2"", ""concept"": ""3D shapes: spherical (round), cylindrical, conical, cuboid"", ""reason"": ""Students must already recognize and name these basic solid shape categories before they can identify and name them formally in the target chapter.""}, {""grade"": ""Grade 1"", ""chapter"": ""Chapter 2"", ""concept"": ""Identifying and matching similar shapes"", ""reason"": ""Derived from skill prerequisite: 'Classify objects by shape similarity to a ball, cap, glass, or matchbox' (in Grade 1/Chapter 2) is a prerequisite of a skill under this concept.""}]",[]
CBSE,Maths,Grade 2,Chapter2_Shapes_Around_Us,Identifying and naming 3D shapes,Match a named 3D shape to the correct everyday object from a given set,[],"[""Distinguish between different 3D shapes by describing their observable physical features""]",[],[],"[{""grade"": ""Grade 1"", ""chapter"": ""Chapter 2"", ""concept"": ""3D shapes: spherical (round), cylindrical, conical, cuboid"", ""reason"": ""Students must already recognize and name these basic solid shape categories before they can identify and name them formally in the target chapter.""}, {""grade"": ""Grade 1"", ""chapter"": ""Chapter 2"", ""concept"": ""Identifying and matching similar shapes"", ""reason"": ""Derived from skill prerequisite: 'Classify objects by shape similarity to a ball, cap, glass, or matchbox' (in Grade 1/Chapter 2) is a prerequisite of a skill under this concept.""}]","[{""grade"": ""Grade 1"", ""chapter"": ""Chapter 2"", ""skill"": ""Match objects that are similar in shape"", ""reason"": ""Matching a named shape to an object requires the prior ability to recognize when two objects share the same shape.""}]"
CBSE,Maths,Grade 2,Chapter2_Shapes_Around_Us,Sorting and matching 3D objects by observable features,"Sort a group of everyday objects into categories based on their 3D shape (e.g., all cylinders together, all spheres together)","[""Identifying and naming 3D shapes""]","[""Identify and name basic 3D shapes (cuboid, cylinder, cone, sphere) by observing and describing their physical features""]",[],[],"[{""grade"": ""Grade 1"", ""chapter"": ""Chapter 2"", ""concept"": ""Identifying and matching similar shapes"", ""reason"": ""Recognizing which objects share the same shape is the basic matching ability the target's sorting/matching task builds on.""}, {""grade"": ""Grade 1"", ""chapter"": ""Chapter 2"", ""concept"": ""Rolling and sliding properties of objects"", ""reason"": ""The target's sorting by observable features relies on the earlier-established idea that shape determines whether an object rolls or slides.""}, {""grade"": ""Grade 1"", ""chapter"": ""Chapter 2"", ""concept"": ""3D shapes: spherical (round), cylindrical, conical, cuboid"", ""reason"": ""Derived from skill prerequisite: 'Collect and sort real-world objects by their shape properties' (in Grade 1/Chapter 2) is a prerequisite of a skill under this concept.""}]","[{""grade"": ""Grade 1"", ""chapter"": ""Chapter 2"", ""skill"": ""Collect and sort real-world objects by their shape properties"", ""reason"": ""This skill directly extends the earlier practice of collecting and sorting real objects according to their shape properties.""}]"
CBSE,Maths,Grade 2,Chapter2_Shapes_Around_Us,Sorting and matching 3D objects by observable features,Match 3D objects that share the same shape and explain the observable feature used for matching,"[""Identifying and naming 3D shapes""]","[""Sort a group of everyday objects into categories based on their 3D shape (e.g., all cylinders together, all spheres together)""]",[],[],"[{""grade"": ""Grade 1"", ""chapter"": ""Chapter 2"", ""concept"": ""Identifying and matching similar shapes"", ""reason"": ""Recognizing which objects share the same shape is the basic matching ability the target's sorting/matching task builds on.""}, {""grade"": ""Grade 1"", ""chapter"": ""Chapter 2"", ""concept"": ""Rolling and sliding properties of objects"", ""reason"": ""The target's sorting by observable features relies on the earlier-established idea that shape determines whether an object rolls or slides.""}, {""grade"": ""Grade 1"", ""chapter"": ""Chapter 2"", ""concept"": ""3D shapes: spherical (round), cylindrical, conical, cuboid"", ""reason"": ""Derived from skill prerequisite: 'Collect and sort real-world objects by their shape properties' (in Grade 1/Chapter 2) is a prerequisite of a skill under this concept.""}]","[{""grade"": ""Grade 1"", ""chapter"": ""Chapter 2"", ""skill"": ""Match objects that are similar in shape"", ""reason"": ""Explaining the feature used for matching depends on already being able to match objects of similar shape.""}]"
CBSE,Maths,Grade 2,Chapter2_Shapes_Around_Us,Sorting and matching 3D objects by observable features,"Group everyday objects by a named observable feature (e.g., objects that roll, objects that slide, objects that stack)","[""Identifying and naming 3D shapes""]","[""Sort a group of everyday objects into categories based on their 3D shape (e.g., all cylinders together, all spheres together)""]",[],[],"[{""grade"": ""Grade 1"", ""chapter"": ""Chapter 2"", ""concept"": ""Identifying and matching similar shapes"", ""reason"": ""Recognizing which objects share the same shape is the basic matching ability the target's sorting/matching task builds on.""}, {""grade"": ""Grade 1"", ""chapter"": ""Chapter 2"", ""concept"": ""Rolling and sliding properties of objects"", ""reason"": ""The target's sorting by observable features relies on the earlier-established idea that shape determines whether an object rolls or slides.""}, {""grade"": ""Grade 1"", ""chapter"": ""Chapter 2"", ""concept"": ""3D shapes: spherical (round), cylindrical, conical, cuboid"", ""reason"": ""Derived from skill prerequisite: 'Collect and sort real-world objects by their shape properties' (in Grade 1/Chapter 2) is a prerequisite of a skill under this concept.""}]","[{""grade"": ""Grade 1"", ""chapter"": ""Chapter 2"", ""skill"": ""Classify objects as rolling, sliding, or both rolling and sliding"", ""reason"": ""Grouping objects by rolling/sliding behavior directly builds on the earlier classification of objects by these same rolling and sliding properties.""}]"
CBSE,Maths,Grade 2,Chapter2_Shapes_Around_Us,Faces of solid shapes,Count the number of faces on a given solid shape,"[""Identifying and naming 3D shapes""]",[],[],[],[],[]
CBSE,Maths,Grade 2,Chapter2_Shapes_Around_Us,Faces of solid shapes,"Identify and describe the shape of each face on a given 3D solid (e.g., the faces of a cuboid are rectangles)","[""Identifying and naming 3D shapes""]","[""Count the number of faces on a given solid shape""]",[],[],[],[]
CBSE,Maths,Grade 2,Chapter2_Shapes_Around_Us,Faces of solid shapes,Compare the number of faces on two different solid shapes and state which has more or fewer faces,"[""Identifying and naming 3D shapes""]","[""Count the number of faces on a given solid shape""]",[],[],[],[]
CBSE,Maths,Grade 2,Chapter2_Shapes_Around_Us,Edges of solid shapes,Count the number of edges on a given solid shape,"[""Identifying and naming 3D shapes""]",[],[],[],[],[]
